No,Year,ID,x,y,Binary Code,Binary Code2,Cen,Index,Outlier,Outlier.Log,Outlier.CLR,Outlier.95,D5outliers,g,gptile,gboolean,D5md.cla,D5md.rob,D5chi_rd,D5chi_md,eucliean,0.7outliers,0.7md.cla,0.7md.rob,0.7chi_rd,0.7chi_md,boolean_euc,boolean_clr,boolean_pc,RD_re,PC1_ILR5,PC2_ILR5,Cu0,As0,Pb0,Zn0,Ni0,Cd0,Cr0,Hg0,F0,Cu_DL,As_DL,Pb_DL,Zn_DL,Ni_DL,Cd_DL,Cu_log,As_log,Pb_log,Zn_log,Ni_log,Cd_log,Cu_MLE,As_MLE,Pb_MLE,Zn_MLE,Ni_MLE,Cd_MLE,Cu_ROS,As_ROS,Pb_ROS,Zn_ROS,Ni_ROS,Cd_ROS,Cu_ALR,As_ALR,Pb_ALR,Zn_ALR,Ni_ALR,Cd_ALR,Cu_ILR,As_ILR,Pb_ILR,Zn_ILR,Ni_ILR,Cd_ILR,z.1,z.2,z.3,z.4,z.5,Cu_CLR,As_CLR,Pb_CLR,Zn_CLR,Ni_CLR,Cd_CLR,ilr.Cu,ilr.As,ilr.Pb,ilr.Zn,ilr.Ni,ilr.Cd,Nigthlight,Altitude,LC7
31,2019,31,945404.7293,1948489.331,1,2,0,1,0,0,0,0,FALSE,15.57392258,0.95601023,1,1.801939542,1.97062477,0.433671629,0.338032659,13.29926219,FALSE,1.801939542,1.930751434,0.410767765,0.338032659,-1,-1,1,1.97062477,0.16190365,-1.652157611,60.9,4.75,39.2,160.5,39.2,0.2,0,0.08,185,60.9,4.75,39.2,160.5,39.2,0.2,4.109233175,1.558144618,3.668676747,5.078293943,3.668676747,-1.609437912,60.9,4.75,39.2,160.5,39.2,0.2,60.9,4.75,39.2,160.5,39.2,0.2,60.9,4.75,39.2,160.5,39.2,0.2,60.9,4.75,39.2,160.5,39.2,0.2,-0.897542751,4.885036383,-0.996749878,1.903098676,0.311520438,1.363635289,-1.187453268,0.923078861,2.332696056,0.923078861,-4.355035799,1.493787616,-1.300789882,1.011182229,2.5553405,1.011182229,-4.770702691,10,14,4
32,2019,32,942794.5272,1948354.019,1,2,0,1,0,0,0,0,FALSE,8.176391699,0.631713555,1,1.663543854,1.931740263,0.411334518,0.264204475,14.1185979,FALSE,1.663543854,1.890753783,0.387921659,0.264204475,1,-1,1,1.931740263,1.424493992,-0.615723919,19.5,3.33,16.6,168.2,10.3,0.16,0,0,0,19.5,3.33,16.6,168.2,10.3,0.16,2.970414466,1.202972304,2.809402695,5.125153748,2.332143895,-1.832581464,19.5,3.33,16.6,168.2,10.3,0.16,19.5,3.33,16.6,168.2,10.3,0.16,19.5,3.33,16.6,168.2,10.3,0.16,19.5,3.33,16.6,168.2,10.3,0.16,-0.164750919,4.735565603,-1.637483273,1.182537613,0.451325449,0.869163525,-0.898278637,0.708151755,3.023902807,0.230892955,-3.933832404,0.952120938,-0.984014944,0.77574138,3.312519558,0.252930559,-4.309297491,10,25,6
33,2019,33,936181.8451,1951875.286,1,2,0,1,0,0,0,0,FALSE,13.47004336,0.918670077,1,2.034086507,2.389478149,0.664491396,0.470207024,13.45714678,FALSE,2.034086507,2.300742359,0.618869594,0.470207024,-1,-1,1,2.389478149,1.632376782,0.645402973,43.3,4.95,50.1,138.1,10.6,0.38,0,0.06,113,43.3,4.95,50.1,138.1,10.6,0.38,3.768152635,1.599387577,3.914021008,4.92797806,2.360854001,-0.967584026,43.3,4.95,50.1,138.1,10.6,0.38,43.3,4.95,50.1,138.1,10.6,0.38,43.3,4.95,50.1,138.1,10.6,0.38,43.3,4.95,50.1,138.1,10.6,0.38,0.059612754,4.399760053,-0.716975908,1.196261994,0.995110407,1.167684426,-1.001080633,1.313552799,2.327509851,-0.239614208,-3.568052235,1.2791342,-1.096628889,1.438924997,2.549659297,-0.262484214,-3.908605391,10,8,7
34,2019,34,938779.6613,1952595.047,1,2,0,1,0,0,0,0,FALSE,13.59734179,0.922762148,1,1.130869274,1.379626502,0.137652312,0.062908677,12.82588914,FALSE,1.130869274,1.333014494,0.120930796,0.062908677,-1,-1,-1,-1.379626502,-0.036340111,-0.15234601,49.6,7.14,34.8,132,18.5,0.21,0,0.47,70,49.6,7.14,34.8,132,18.5,0.21,3.903990834,1.965712776,3.549617387,4.882801923,2.917770732,-1.560647748,49.6,7.14,34.8,132,18.5,0.21,49.6,7.14,34.8,132,18.5,0.21,49.6,7.14,34.8,132,18.5,0.21,49.6,7.14,34.8,132,18.5,0.21,-0.782082385,4.716784318,-0.942703826,1.179974736,0.697362922,1.294116517,-0.644161541,0.93974307,2.272927605,0.307896415,-4.170522065,1.417633616,-0.705643613,1.029436955,2.489867442,0.337283624,-4.568578024,10,15,1
35,2019,35,938273.2586,1952950.206,2,2,0,1,0,0,0,0,FALSE,8.003971978,0.613810742,1,1.012121208,1.074756915,0.050888529,0.039425286,13.99515777,FALSE,1.012121208,1.082362552,0.052418659,0.039425286,1,-1,1,1.074756915,0.265765304,-0.570759996,18.6,3.7,16.9,84.7,15.7,0.17,0,0,0,18.6,3.7,16.9,84.7,15.7,0.17,2.923161581,1.30833282,2.827313622,4.439115602,2.753660712,-1.771956842,18.6,3.7,16.9,84.7,15.7,0.17,18.6,3.7,16.9,84.7,15.7,0.17,18.6,3.7,16.9,84.7,15.7,0.17,18.6,3.7,16.9,84.7,15.7,0.17,-0.608568677,4.413304011,-1.13971611,1.249303722,0.119855213,0.843223665,-0.771605096,0.747375706,2.359177686,0.673722797,-3.851894758,0.923705245,-0.845251033,0.818709066,2.584349671,0.738026346,-4.219539296,10,8,2
36,2019,36,935373.1335,1950654.648,2,2,0,1,0,0,0,0,FALSE,13.33348359,0.914066496,1,1.490312596,1.668411583,0.266694095,0.182207667,13.17393779,FALSE,1.490312596,1.633019143,0.248801242,0.182207667,-1,-1,1,1.668411583,0.227802113,-0.818449728,50.5,5.06,30.1,122.7,22.9,0.26,0,0,0,50.5,5.06,30.1,122.7,22.9,0.26,3.921973336,1.621366483,3.404525172,4.809742352,3.131136911,-1.347073648,50.5,5.06,30.1,122.7,22.9,0.26,50.5,5.06,30.1,122.7,22.9,0.26,50.5,5.06,30.1,122.7,22.9,0.26,50.5,5.06,30.1,122.7,22.9,0.26,-0.737820136,4.453341702,-0.993638597,1.555580011,0.559205799,1.331694902,-0.968911951,0.814246737,2.219463917,0.540858476,-3.937352082,1.458798675,-1.061389864,0.891962611,2.431300906,0.592480776,-4.313153105,10,8,2
37,2019,37,943600.2404,1944720.796,1,2,0,2,1,1,0,1,TRUE,33.5096917,0.997442455,1,3.343047922,3.79899188,0.98691573,0.951999477,13.40648098,TRUE,3.343047922,3.687352544,0.981614298,0.951999477,-1,-1,1,3.79899188,0.421947797,1.081177406,113.9,15.43,103.9,151,32.5,1.58,0,0.19,0,113.9,15.43,103.9,151,32.5,1.58,4.73532087,2.736313666,4.643428898,5.017279837,3.481240089,0.457424847,113.9,15.43,103.9,151,32.5,1.58,113.9,15.43,103.9,151,32.5,1.58,113.9,15.43,103.9,151,32.5,1.58,113.9,15.43,103.9,151,32.5,1.58,-0.340781604,3.570482002,-0.264352534,1.120206212,0.886769024,1.223486169,-0.775521035,1.131594197,1.505445135,-0.030594612,-3.054409854,1.340261947,-0.849540729,1.239599335,1.64913252,-0.033514718,-3.345938354,10,19,6
38,2019,38,940667.0079,1942863.213,1,2,0,1,0,0,0,0,FALSE,18.50168526,0.974424552,1,1.25412016,1.336568186,0.122161823,0.095483173,13.3350346,FALSE,1.25412016,1.322586929,0.117360617,0.095483173,-1,-1,-1,-1.336568186,-1.025353598,0.439973307,43.1,15.26,52.7,133.4,34.7,0.25,0,0.05,0,43.1,15.26,52.7,133.4,34.7,0.25,3.763522997,2.725235026,3.964615456,4.893352133,3.546739687,-1.386294361,43.1,15.26,52.7,133.4,34.7,0.25,43.1,15.26,52.7,133.4,34.7,0.25,43.1,15.26,52.7,133.4,34.7,0.25,43.1,15.26,52.7,133.4,34.7,0.25,-1.046676962,4.748154731,-0.656716003,0.759257163,0.153288949,0.845661174,-0.192626797,1.046753633,1.975490311,0.628877864,-4.304156184,0.926375402,-0.211012084,1.146661153,2.16404121,0.688901184,-4.714966866,10,49,2
39,2019,39,939605.2111,1943886.632,2,2,0,2,1,1,0,1,TRUE,40.84513985,0.998465473,1,6.254665366,7.195320726,0.999999999,0.999999775,13.40803836,TRUE,6.254665366,7.004278729,0.999999998,0.999999775,-1,-1,-1,-7.195320726,-0.774981176,-1.688446905,272.6,7.36,160.3,86.1,164.4,1.02,0,0.15,158,272.6,7.36,160.3,86.1,164.4,1.02,5.608005519,1.996059933,5.07704706,4.455509411,5.102302483,0.019802627,272.6,7.36,160.3,86.1,164.4,1.02,272.6,7.36,160.3,86.1,164.4,1.02,272.6,7.36,160.3,86.1,164.4,1.02,272.6,7.36,160.3,86.1,164.4,1.02,-1.287618716,3.875481106,0.439493486,2.742688822,0.357586046,1.89821768,-1.713727906,1.367259221,0.745721573,1.392514644,-3.689985212,2.079393285,-1.877294863,1.497757434,0.816897054,1.525423364,-4.042176274,10,55,1
40,2019,40,939391.9014,1944298.916,2,2,0,1,0,0,0,0,FALSE,14.17743176,0.931969309,1,1.701194766,1.881252559,0.382521952,0.283686042,13.04608703,FALSE,1.701194766,1.855355151,0.367870702,0.283686042,-1,-1,-1,-1.881252559,-0.259754327,-1.593923523,61.2,5.25,25,140.1,32.8,0.22,0,0,0,61.2,5.25,25,140.1,32.8,0.22,4.11414719,1.658228077,3.218875825,4.942356453,3.490428515,-1.514127733,61.2,5.25,25,140.1,32.8,0.22,61.2,5.25,25,140.1,32.8,0.22,61.2,5.25,25,140.1,32.8,0.22,61.2,5.25,25,140.1,32.8,0.22,-1.067854741,4.568089242,-1.21868484,1.750617476,0.441035704,1.462495802,-0.993423311,0.567224437,2.290705065,0.838777128,-4.16577912,1.602083882,-1.088240713,0.621363239,2.509341674,0.918834307,-4.563382388,10,58,2
41,2019,41,946448.9415,1941198.353,1,2,0,1,0,0,0,0,FALSE,11.80590847,0.860869565,1,2.292527263,2.422198234,0.680628148,0.614520013,13.82352423,FALSE,2.292527263,2.404907505,0.672149646,0.614520013,1,-1,1,2.422198234,0.585857036,-2.487168339,47.1,2.7,19.4,144.6,34.5,0.22,0,0,0,47.1,2.7,19.4,144.6,34.5,0.22,3.852273001,0.993251773,2.965273066,4.97397131,3.540959324,-1.514127733,47.1,2.7,19.4,144.6,34.5,0.22,47.1,2.7,19.4,144.6,34.5,0.22,47.1,2.7,19.4,144.6,34.5,0.22,47.1,2.7,19.4,144.6,34.5,0.22,-0.80072491,4.477463061,-1.420364149,2.207287781,0.220132012,1.383672877,-1.475348351,0.496672943,2.505371186,1.0723592,-3.982727856,1.515737694,-1.616163144,0.544077949,2.744496627,1.174710648,-4.362859774,10,25,1
42,2019,42,946654.3202,1949082.009,1,2,0,1,0,0,0,0,FALSE,17.21163858,0.9657289,1,1.212353641,1.301438776,0.110312896,0.0834718,13.6319572,FALSE,1.212353641,1.295169455,0.1082734,0.0834718,-1,-1,-1,-1.301438776,-0.315631285,-0.213349412,44.1,10.11,32.5,148.4,31,0.39,0,0,0,44.1,10.11,32.5,148.4,31,0.39,3.786459782,2.313525033,3.481240089,4.999911331,3.433987204,-0.94160854,44.1,10.11,32.5,148.4,31,0.39,44.1,10.11,32.5,148.4,31,0.39,44.1,10.11,32.5,148.4,31,0.39,44.1,10.11,32.5,148.4,31,0.39,-0.814222287,4.231235722,-1.073862733,1.058749859,0.24923575,0.940873966,-0.532060784,0.635654273,2.154325514,0.588401388,-3.787194357,1.03067579,-0.582843386,0.696324368,2.35994536,0.644561426,-4.148663557,10,17,6
43,2019,43,949850.9244,1947058.88,1,2,0,1,0,0,0,0,FALSE,9.260672042,0.725319693,1,1.283279044,1.383796309,0.139208429,0.104467924,13.53307685,FALSE,1.283279044,1.364793486,0.132196643,0.104467924,-1,-1,-1,-1.383796309,-0.182797872,-1.144520299,27.5,3.82,23.2,91,23.7,0.12,0,0,101,27.5,3.82,23.2,91,23.7,0.12,3.314186005,1.340250423,3.144152279,4.510859507,3.165475048,-2.120263536,27.5,3.82,23.2,91,23.7,0.12,27.5,3.82,23.2,91,23.7,0.12,27.5,3.82,23.2,91,23.7,0.12,27.5,3.82,23.2,91,23.7,0.12,-0.932913981,4.856333403,-0.966407949,1.55100066,0.105154526,1.088409384,-0.885526198,0.918375658,2.285082886,0.939698427,-4.346040157,1.192292743,-0.970045348,1.006030128,2.503182885,1.029388052,-4.76084846,10,29,1
44,2019,44,953645.6303,1942944.904,1,2,0,2,1,1,0,0,FALSE,29.36365786,0.995396419,1,1.070525393,1.233079252,0.089306122,0.050050433,13.60068524,FALSE,1.070525393,1.192280024,0.078056469,0.050050433,-1,-1,1,1.233079252,0.31330129,0.705184696,68.9,17.54,90.5,255.8,35.8,0.64,0,0.2,0,68.9,17.54,90.5,255.8,35.8,0.64,4.232656178,2.864483987,4.505349851,5.544395889,3.577947893,-0.446287103,68.9,17.54,90.5,255.8,35.8,0.64,68.9,17.54,90.5,255.8,35.8,0.64,68.9,17.54,90.5,255.8,35.8,0.64,68.9,17.54,90.5,255.8,35.8,0.64,-0.437490879,4.467183411,-0.7347165,0.849824378,0.462948668,0.852898395,-0.515273796,1.125592068,2.164638107,0.198190111,-3.826044885,0.934303381,-0.564454162,1.233024333,2.37124224,0.217106389,-4.191222179,10,34,4
45,2019,45,952615.5084,1943095.309,1,2,0,1,0,0,0,0,FALSE,15.63750225,0.956521739,1,0.855705349,0.903317875,0.023997296,0.018846993,13.22637272,FALSE,0.855705349,0.901414808,0.023773945,0.018846993,-1,-1,-1,-0.903317875,-0.635147091,-0.511242158,46.3,9.49,31.6,147.7,31,0.23,0,0.12,0,46.3,9.49,31.6,147.7,31,0.23,3.835141961,2.250238613,3.453157121,4.99518319,3.433987204,-1.46967597,46.3,9.49,31.6,147.7,31,0.23,46.3,9.49,31.6,147.7,31,0.23,46.3,9.49,31.6,147.7,31,0.23,46.3,9.49,31.6,147.7,31,0.23,-1.037237835,4.649005893,-1.09037709,1.130297422,0.283659249,1.085469941,-0.499433407,0.703485101,2.24551117,0.684315185,-4.21934799,1.189072745,-0.547101886,0.770629317,2.459834242,0.749629726,-4.622064144,10,68,3
46,2019,46,957734.1222,1941702.678,1,1,0,1,0,0,0,0,FALSE,11.6484427,0.852685422,1,0.951527651,1.045121166,0.045215117,0.03017089,13.51408347,FALSE,0.951527651,1.036200135,0.043595882,0.03017089,-1,-1,1,1.045121166,0.750579048,-0.760856821,35.7,4.61,27.4,163.8,17.8,0.19,0,0,0,35.7,4.61,27.4,163.8,17.8,0.19,3.575150689,1.528227857,3.310543013,5.098646171,2.879198457,-1.660731207,35.7,4.61,27.4,163.8,17.8,0.19,35.7,4.61,27.4,163.8,17.8,0.19,35.7,4.61,27.4,163.8,17.8,0.19,35.7,4.61,27.4,163.8,17.8,0.19,-0.503826982,4.789018461,-1.264379869,1.387184185,0.492112542,1.119978192,-0.92694464,0.855370517,2.643473675,0.42402596,-4.115903704,1.226874639,-1.015416978,0.937011454,2.895780323,0.464497167,-4.508746606,10,67,1
47,2019,47,958793.5625,1942717.181,1,2,0,2,1,1,0,0,FALSE,19.52192267,0.981074169,1,2.420943475,2.796760239,0.833670057,0.680016622,12.72350897,FALSE,2.420943475,2.712484351,0.804623748,0.680016622,-1,-1,-1,-2.796760239,-0.981403966,1.202225149,54.7,17.59,95.6,127.6,26.2,0.18,0,0.17,0,54.7,17.59,95.6,127.6,26.2,0.18,4.001863709,2.867330559,4.56017282,4.848900371,3.265759411,-1.714798428,54.7,17.59,95.6,127.6,26.2,0.18,54.7,17.59,95.6,127.6,26.2,0.18,54.7,17.59,95.6,127.6,26.2,0.18,54.7,17.59,95.6,127.6,26.2,0.18,-0.996402995,5.241365099,-0.204161209,0.625829117,0.520504341,1.030325636,-0.104207515,1.588634746,1.877362297,0.294221337,-4.686336502,1.128665185,-0.114153613,1.740262173,2.056547358,0.322303326,-5.133624428,10,50,3
48,2019,48,959081.0491,1943133.413,1,2,0,1,0,0,0,0,FALSE,13.11647643,0.905370844,1,1.855298855,2.059243129,0.484662799,0.367838969,13.68015561,FALSE,1.855298855,2.020419063,0.462341831,0.367838969,-1,-1,-1,-2.059243129,-1.021680284,-0.437213826,32.5,9.65,17.7,110.6,28.6,0.29,0,0,0,32.5,9.65,17.7,110.6,28.6,0.29,3.481240089,2.266957915,2.87356464,4.705920089,3.353406718,-1.237874356,32.5,9.65,17.7,110.6,28.6,0.29,32.5,9.65,17.7,110.6,28.6,0.29,32.5,9.65,17.7,110.6,28.6,0.29,32.5,9.65,17.7,110.6,28.6,0.29,-1.126762975,4.105031862,-1.295670964,0.939269488,0.090391844,0.907370907,-0.306911267,0.299695457,2.132050907,0.779537535,-3.811743539,0.993975027,-0.336204448,0.328299924,2.335544751,0.853940585,-4.175555839,10,31,1
49,2019,49,962526.1768,1943302.874,1,2,0,1,0,0,0,0,FALSE,9.35542233,0.732480818,1,1.291982279,1.37212436,0.134877377,0.107245308,13.42345146,FALSE,1.291982279,1.365512179,0.132458101,0.107245308,-1,-1,1,1.37212436,0.166557087,-1.482448191,32.1,3.53,18.2,121.4,20.6,0.13,0,0,223,32.1,3.53,18.2,121.4,20.6,0.13,3.46885603,1.261297871,2.901421594,4.799090879,3.025291076,-2.040220829,32.1,3.53,18.2,121.4,20.6,0.13,32.1,3.53,18.2,121.4,20.6,0.13,32.1,3.53,18.2,121.4,20.6,0.13,32.1,3.53,18.2,121.4,20.6,0.13,-0.855342766,4.809554384,-1.34185482,1.621379055,0.313647787,1.232899927,-0.974658233,0.665465491,2.563134775,0.789334972,-4.276176932,1.350574202,-1.0676846,0.728980921,2.807773469,0.864673139,-4.684317131,10,35,1
50,2019,50,963989.1271,1944763.499,1,2,0,1,0,0,0,0,FALSE,8.357016039,0.647570332,1,1.103771732,1.166447087,0.071425669,0.056891445,13.56017403,FALSE,1.103771732,1.154134767,0.068398129,0.056891445,-1,-1,1,1.166447087,0.653145355,-1.007601723,26.5,2.96,20,103.4,15,0.14,0,0.08,0,26.5,2.96,20,103.4,15,0.14,3.277144733,1.085189268,2.995732274,4.638604962,2.708050201,-1.966112856,26.5,2.96,20,103.4,15,0.14,26.5,2.96,20,103.4,15,0.14,26.5,2.96,20,103.4,15,0.14,26.5,2.96,20,103.4,15,0.14,-0.572429351,4.72202955,-1.161686419,1.557392273,0.402410603,1.154043303,-1.037912162,0.872630843,2.515503532,0.584948771,-4.089214287,1.264191098,-1.136975808,0.955919194,2.755596056,0.640779274,-4.479509815,10,25,6
51,2019,51,966080.0892,1946927.88,1,2,0,1,0,0,0,0,FALSE,9.757193355,0.757033248,1,0.970564505,0.998677062,0.037221242,0.032892738,13.38279162,FALSE,0.970564505,1.001927906,0.037746125,0.032892738,-1,-1,-1,-0.998677062,-0.783443511,-0.860998712,27.3,5.72,19.8,96.5,24.1,0.12,0,0,207,27.3,5.72,19.8,96.5,24.1,0.12,3.306886702,1.743968805,2.985681938,4.569543008,3.18221184,-2.120263536,27.3,5.72,19.8,96.5,24.1,0.12,27.3,5.72,19.8,96.5,24.1,0.12,27.3,5.72,19.8,96.5,24.1,0.12,27.3,5.72,19.8,96.5,24.1,0.12,-1.142321966,4.815595596,-1.119958904,1.22521882,0.08815844,1.028881909,-0.534035988,0.707677145,2.291538215,0.904207048,-4.398268329,1.127083661,-0.585007114,0.775221471,2.510254344,0.990509193,-4.818061556,10,24,1
52,2019,52,967864.1673,1946535.839,1,2,0,1,0,0,0,0,FALSE,11.89717253,0.866496164,1,1.223587783,1.284960296,0.10500102,0.086603497,13.9417397,FALSE,1.223587783,1.265824364,0.099030304,0.086603497,1,-1,1,1.284960296,0.99683852,-1.000443667,32.7,3.8,30.9,151.9,22.1,0.22,0,0,325,32.7,3.8,30.9,151.9,22.1,0.22,3.487375078,1.335001067,3.430756184,5.02322241,3.095577609,-1.514127733,32.7,3.8,30.9,151.9,22.1,0.22,32.7,3.8,30.9,151.9,22.1,0.22,32.7,3.8,30.9,151.9,22.1,0.22,32.7,3.8,30.9,151.9,22.1,0.22,-0.399308834,4.687602425,-1.126043667,1.597455374,0.277042647,1.011074309,-1.141299702,0.954455415,2.546921641,0.61927684,-3.990428502,1.107576413,-1.250231184,1.045553522,2.79001287,0.678383789,-4.371295409,10,33,4
53,2019,53,964195.4096,1946293.774,1,2,0,1,0,0,0,0,FALSE,13.07381558,0.904347826,1,1.360864587,1.499951136,0.186396861,0.130772522,13.44841892,FALSE,1.360864587,1.475136319,0.175708941,0.130772522,-1,-1,-1,-1.499951136,-0.854453401,-0.632782112,35.6,8.83,20.1,128.3,28,0.22,0,0,285,35.6,8.83,20.1,128.3,28,0.22,3.572345638,2.178155015,3.000719815,4.854371272,3.33220451,-1.514127733,35.6,8.83,20.1,128.3,28,0.22,35.6,8.83,20.1,128.3,28,0.22,35.6,8.83,20.1,128.3,28,0.22,35.6,8.83,20.1,128.3,28,0.22,-1.119311406,4.443107624,-1.310729515,1.040314672,0.16980542,1.001734218,-0.392456405,0.430108396,2.283759852,0.761593091,-4.084739152,1.097344856,-0.429914452,0.471160141,2.501733574,0.834283431,-4.47460755,10,32,4
54,2019,54,966951.2765,1946479.269,1,2,0,1,0,0,0,0,FALSE,11.60422728,0.849104859,1,0.841497454,0.880133834,0.021377122,0.017479827,13.69806656,FALSE,0.841497454,0.884308663,0.021832908,0.017479827,-1,-1,1,0.880133834,0.087968004,-0.772946364,30.7,5.53,23.4,134.2,22.9,0.2,0,0.06,259,30.7,5.53,23.4,134.2,22.9,0.2,3.424262655,1.710187816,3.152736022,4.899331225,3.131136911,-1.609437912,30.7,5.53,23.4,134.2,22.9,0.2,30.7,5.53,23.4,134.2,22.9,0.2,30.7,5.53,23.4,134.2,22.9,0.2,30.7,5.53,23.4,134.2,22.9,0.2,-0.744219506,4.601343241,-1.235029311,1.279868162,0.207271201,0.972893202,-0.741181637,0.70136657,2.447961772,0.679767458,-4.060807365,1.065751106,-0.811923804,0.768308583,2.681607765,0.744647941,-4.448391591,10,21,1
55,2019,55,964662.4588,1945552.56,1,2,0,1,0,0,0,0,FALSE,15.05307371,0.944757033,1,1.643834281,1.875070931,0.379015506,0.254216709,12.99437401,FALSE,1.643834281,1.848155912,0.363817106,0.254216709,-1,-1,1,1.875070931,0.116510515,-1.112606019,63.7,6.16,25.1,172.2,24.5,0.28,0,0.1,0,63.7,6.16,25.1,172.2,24.5,0.28,4.154184563,1.818076778,3.222867846,5.148656592,3.198673118,-1.272965676,63.7,6.16,25.1,172.2,24.5,0.28,63.7,6.16,25.1,172.2,24.5,0.28,63.7,6.16,25.1,172.2,24.5,0.28,63.7,6.16,25.1,172.2,24.5,0.28,-0.846043835,4.457032662,-1.361738281,1.517338105,0.675648622,1.442602359,-0.893505426,0.511285643,2.437074389,0.487090914,-3.984547879,1.580291707,-0.978786154,0.56008536,2.669681234,0.533581363,-4.36485351,10,16,1
56,2019,56,968589.2997,1947826.748,1,2,0,1,0,0,0,0,FALSE,13.5603713,0.92173913,1,0.724270506,0.732531978,0.009278346,0.008803924,13.46466688,FALSE,0.724270506,0.739279169,0.009679808,0.008803924,-1,-1,-1,-0.732531978,-0.521502777,-0.351360681,34.9,8.62,27.8,134.1,26.4,0.21,0,0.06,0,34.9,8.62,27.8,134.1,26.4,0.21,3.552486829,2.154085085,3.325036021,4.89858579,3.27336401,-1.560647748,34.9,8.62,27.8,134.1,26.4,0.21,34.9,8.62,27.8,134.1,26.4,0.21,34.9,8.62,27.8,134.1,26.4,0.21,34.9,8.62,27.8,134.1,26.4,0.21,-0.945895719,4.631543096,-1.112667713,1.027838829,0.197369638,0.945335165,-0.45306658,0.717884356,2.291434126,0.666212346,-4.167799413,1.035562788,-0.496309572,0.786402911,2.51014032,0.72979906,-4.565595507,10,31,1
57,2019,57,920707.5713,1942188.907,1,2,0,1,0,0,0,0,FALSE,12.72747452,0.898209719,1,1.784443384,1.996790867,0.448735904,0.3283941,14.44624821,FALSE,1.784443384,1.951001916,0.42238858,0.3283941,1,-1,1,1.996790867,1.963747346,0.46967694,26.3,4.31,46.2,143,13.2,0.43,0,0.09,0,26.3,4.31,46.2,143,13.2,0.43,3.269568939,1.460937904,3.832979798,4.96284463,2.58021683,-0.84397007,26.3,4.31,46.2,143,13.2,0.43,26.3,4.31,46.2,143,13.2,0.43,26.3,4.31,46.2,143,13.2,0.43,26.3,4.31,46.2,143,13.2,0.43,0.261740506,4.279978963,-0.798935085,1.195314236,0.487445551,0.725805934,-1.082825101,1.289216793,2.419081625,0.036453824,-3.387733075,0.795080565,-1.186175467,1.412266238,2.649971149,0.039933164,-3.711075648,10,18,1
58,2019,58,913298.5258,1945940.643,2,2,1,3,0,0,0,0,FALSE,9.013746379,0.705370844,1,2.947735224,3.049908574,0.902389974,0.877875705,14.88078698,FALSE,2.947735224,3.033167293,0.898656017,0.877875705,1,-1,1,3.049908574,2.431189061,-2.420554149,28.3,0,18.6,142.6,20.4,0.29,0,0,0,28.3,0.975,18.6,142.6,20.4,0.29,3.342861805,-0.025317808,2.923161581,4.960043508,3.015534901,-1.237874356,28.3,0.706855142,18.6,142.6,20.4,0.29,28.3,1.069565382,18.6,142.6,20.4,0.29,28.3,1.208825027,18.6,142.6,20.4,0.29,28.3,1.207771936,18.6,142.6,20.4,0.29,0.040072321,4.22902518,-1.440293023,2.441668576,0.231455073,1.144111017,-2.009973501,0.724410793,2.76129272,0.816784113,-3.436625144,1.253310825,-2.201815652,0.793552265,3.024844622,0.894742167,-3.764634226,10,22,2
59,2019,59,921980.429,1942582.787,2,2,0,2,1,1,0,1,TRUE,32.10530343,0.996930946,1,3.789433233,4.2949246,0.997564012,0.986521591,13.32393411,TRUE,3.789433233,4.196173753,0.996519793,0.986521591,-1,-1,1,4.2949246,3.001037952,-0.447554115,203.4,5.38,86.8,408.7,18.2,1.55,0,0.21,442,203.4,5.38,86.8,408.7,18.2,1.55,5.315174484,1.682688374,4.463606622,6.012981391,2.901421594,0.438254931,203.4,5.38,86.8,408.7,18.2,1.55,203.4,5.38,86.8,408.7,18.2,1.55,203.4,5.38,86.8,408.7,18.2,1.55,203.4,5.38,86.8,408.7,18.2,1.55,0.414600018,3.919215493,-1.095573406,1.980501998,1.706781036,1.846153251,-1.786332858,0.994585389,2.543960158,-0.567599638,-3.030766302,2.02235956,-1.956829603,1.089513706,2.786768728,-0.621774251,-3.32003814,10,11,1
60,2019,60,924373.8454,1942571.907,1,2,0,1,0,0,0,0,FALSE,5.998765436,0.386700767,-1,2.609396383,2.971584882,0.883973314,0.764758868,14.56119261,FALSE,2.609396383,2.922896683,0.871274585,0.764758868,1,-1,1,2.971584882,2.577298711,0.979215607,12.7,2.5,13.2,102.1,3.3,0.33,0,0,0,12.7,2.5,13.2,102.1,3.3,0.33,2.541601993,0.916290732,2.58021683,4.625952725,1.193922468,-1.108662625,12.7,2.5,13.2,102.1,3.3,0.33,12.7,2.5,13.2,102.1,3.3,0.33,12.7,2.5,13.2,102.1,3.3,0.33,12.7,2.5,13.2,102.1,3.3,0.33,0.59020118,3.847125644,-1.446553724,0.776873226,0.952953331,0.750048306,-0.875262955,0.788663142,2.834399038,-0.597631219,-2.900216312,0.821636753,-0.958802529,0.863937187,3.10492858,-0.654672199,-3.177027791,10,9,1
